,DetWake Periods,DetSleep Consistency,DetRespiratory Rate,DetTotal Cycle Sleep Time (hours),DetREM Percentage,DetDeep Sleep Percentage,DetRestorative Sleep (hours),DetRestorative Sleep (%)
1471,14.0,88.0,15.9375,7.79,26.3,22.3,4.25,48.5
1472,10.0,82.0,15.9961,8.66,20.3,15.8,3.41,36.1
1473,15.0,80.0,15.8203,7.94,28.4,22.9,4.43,51.3
1474,9.985714647687153,82.0,16.6992,3.77,28.9,15.9,1.77,44.8
1475,7.267781255047531,67.0,16.875,4.8,34.0,19.2,2.63,53.2
1476,14.0,67.0,16.6992,6.28,25.9,23.4,3.77,49.3
1477,16.0,62.0,16.9922,6.9,31.0,23.8,4.23,54.8
1478,13.0,70.0,16.6992,5.99,29.7,25.7,3.58,55.4
1479,12.0,75.0,16.9043,6.11,33.3,20.5,3.57,53.8
1480,16.0,53.0,17.6367,5.0,13.5,13.8,1.62,27.3
1481,12.78581677465948,64.0,17.1387,7.4,47.4,23.2,5.51,70.6
1482,14.0,68.0,17.6953,8.83,39.1,18.6,5.45,57.7
1483,15.0,78.0,17.1973,7.12,27.9,18.1,3.64,46.0
1484,19.256993817611182,67.0,17.0508,9.51,18.3,20.6,3.6,38.9
1485,11.0,78.0,17.4609,7.6,28.4,20.0,3.96,48.4
1486,13.121071142368564,71.0,16.1719,6.86,36.1,14.6,3.68,50.7
1487,15.0,40.0,16.3184,7.51,35.2,26.2,5.13,61.4
1488,11.782259313891018,47.0,17.1094,6.78,45.1,20.4,4.68,65.5
1489,10.0,70.0,17.0215,7.24,25.8,14.8,3.13,40.6
1490,6.0,66.0,16.7578,4.94,36.3,17.8,2.83,54.1
1491,17.658526290606517,77.0,17.2266,5.51,36.1,17.9,3.31,54.0
1492,16.0,59.0,17.2852,7.97,41.4,22.7,5.7,64.1
1493,10.0,64.0,17.7539,7.82,18.4,26.6,3.18,45.0
1494,15.0,73.0,17.9004,8.23,15.1,20.1,3.14,35.2
1495,9.408593827728964,59.0,17.959,2.69,25.8,0.0,0.71,25.8
1496,19.0,62.0,17.5195,7.7,19.7,20.2,3.51,39.9
1497,18.0,73.0,17.4023,7.78,24.8,23.9,4.36,48.8
1498,19.559939083390958,65.0,17.5195,7.73,11.6,15.8,1.99,27.4
1499,15.0,59.0,18.0176,8.78,33.9,23.0,5.37,56.8
1500,8.258888789552316,67.0,19.0137,7.86,27.9,17.7,3.68,45.6
1501,6.9061072901862985,78.0,19.1602,6.76,34.9,21.3,3.85,56.3
1502,12.5981253484873,77.0,18.9844,8.24,34.1,20.0,4.66,54.1
1503,12.0,73.0,19.1602,7.44,31.2,22.1,4.25,53.3
1504,11.0,83.0,19.1309,8.03,39.3,20.0,5.07,59.2
1505,8.0,83.0,18.8672,6.84,27.2,15.1,3.17,42.3
1506,9.11376671086149,78.0,19.2188,8.5,37.1,7.0,3.84,44.1
1507,9.0,56.0,14.707,8.24,24.5,16.4,2.57,40.9
1508,17.0,67.0,15.0586,6.97,17.0,19.0,2.35,36.0
1509,19.0,59.0,14.6484,6.47,29.6,20.0,3.54,49.6
1510,15.301507895054307,61.0,14.6191,7.69,24.0,12.0,2.46,36.0
1511,14.0,70.0,15.0293,7.27,25.6,14.7,3.27,40.3
1512,13.0,80.0,14.2383,5.82,20.5,10.7,2.07,31.1
1513,11.0,74.0,14.4141,6.03,3.9,12.1,1.18,16.0
1514,20.0,49.0,14.1797,6.72,27.0,18.6,3.63,45.7
1515,32.0,47.0,14.0039,8.43,30.1,17.3,4.77,47.4
1516,22.0,47.0,14.0918,7.01,31.6,16.2,3.92,47.9
1517,23.0,58.0,14.4141,5.06,35.2,22.8,3.56,58.1
1518,18.0,62.0,14.5312,5.02,16.9,21.8,2.24,38.7
1519,13.0,63.13121411444666,16.0547,7.3,8.2,16.5,2.05,24.8
1520,15.0,86.0,18.2227,7.6,25.7,22.2,3.97,47.9
1521,13.0,86.0,17.6953,6.65,28.6,21.8,3.61,50.4
1522,12.075016547415494,89.0,17.8418,7.15,18.0,16.0,2.55,33.9
1523,17.81183210966598,91.0,17.3438,6.52,21.0,21.3,3.02,42.2
1524,9.0,91.0,17.3438,6.89,36.6,18.1,4.02,54.8
1525,17.250718194323376,91.0,17.3145,6.83,27.2,19.3,3.44,46.5
1526,12.672877436854037,76.0,17.6367,8.95,25.5,18.7,4.16,44.2
1527,1.0,62.0,15.9082,6.21,31.5,20.5,3.38,52.0
1528,10.0,57.0,15.498,9.4,38.5,16.9,4.49,55.4
1529,15.0,58.0,14.7656,7.66,25.9,14.9,3.06,40.8
1530,15.0,51.0,15.3223,8.49,29.8,17.8,4.22,47.6
1531,15.0,67.0,15.4102,8.96,35.6,18.3,4.54,53.9
1532,14.0,73.0,15.2344,6.4,30.7,20.1,3.64,50.8
1533,15.0,72.0,15.5273,7.53,20.6,21.6,3.69,42.2
1534,11.0,60.15937255712819,17.5488,3.86,5.6,13.4,0.88,19.1
1535,16.0,68.10810240074665,17.5195,5.21,17.4,18.6,2.09,35.9
1536,28.0,66.73130408676741,18.457,6.16,16.1,21.4,2.75,37.5
1537,20.0,81.0,17.8418,6.57,23.0,14.9,2.85,37.9
1538,36.0,54.0,17.8125,8.94,19.4,17.1,4.12,36.5
1539,8.0,79.0,14.9414,6.07,36.9,18.3,3.62,55.2
1540,6.0,85.0,15.5273,5.82,22.5,18.0,2.59,40.5
1541,14.0,70.0,15.4102,7.39,23.8,18.7,3.59,42.6
1542,12.40202670705505,84.0,15.3516,6.6,28.5,16.8,3.16,45.3
1543,14.0,89.0,15.7031,5.77,30.0,24.5,3.69,54.5
1544,10.0,84.0,15.4688,5.33,11.6,22.4,2.0,34.0
1545,15.0,74.0,16.6699,6.79,35.9,14.2,3.96,50.1
1546,20.0,80.0,16.8164,7.96,40.3,23.5,5.95,63.8
1547,21.0,87.0,16.7285,7.82,34.1,18.6,4.79,52.7
1548,12.0,58.0,16.2891,8.2,39.0,23.6,4.24,62.6
1549,11.0,74.0,16.7578,7.04,39.1,16.8,4.45,55.9
1550,5.0,68.0,16.4062,7.19,35.0,24.7,4.54,59.7
1551,9.694788097948987,79.0,15.498,7.54,32.3,26.8,4.61,59.0
1552,12.713618487533772,83.0,15.4688,8.13,36.4,25.5,5.3,61.9
1553,7.0,82.0,15.6006,8.15,31.4,21.5,4.45,52.9
1554,9.869226969318447,85.0,15.5859,8.99,20.5,18.9,3.67,39.5
1555,5.0,67.0,16.0547,4.87,29.3,24.4,2.75,53.7
1556,10.0,73.0,16.9336,6.2,37.9,22.7,4.06,60.6
1557,15.0,77.0,17.3438,6.71,26.1,15.8,3.66,41.8
1558,9.0,79.0,16.7578,7.26,38.2,27.0,5.31,65.2
1559,18.0,88.0,16.6992,7.9,25.9,19.7,4.17,45.6
1560,9.0,54.0,17.168,5.67,29.3,14.3,2.87,43.6
1561,6.0,57.0,16.875,4.93,31.2,25.0,3.01,56.2
1562,13.0,69.79158585522981,17.4023,8.78,33.7,22.1,5.27,55.8
1563,7.0,64.34715437685458,17.2852,8.51,30.8,16.9,4.12,47.6
1564,15.0,66.0,16.7871,6.69,34.1,13.8,3.51,47.8
1565,12.0,75.0,17.2266,9.34,32.0,24.6,5.61,56.6
1566,10.0,64.0,17.5781,6.03,41.0,24.9,4.42,65.9
1567,18.0,70.0,17.168,7.85,49.5,21.0,6.02,70.5
1568,19.0,76.0,17.2852,6.47,41.0,19.5,4.59,60.5
1569,11.0,76.0,16.6992,4.96,27.0,17.0,2.56,44.1
1570,9.0,83.0,16.875,5.5,26.6,19.5,2.79,46.1
1571,17.0,58.0,16.9922,8.66,21.0,14.6,3.72,35.6
1572,9.0,58.0,17.6367,4.02,24.2,23.2,2.21,47.4
1573,11.0,57.0,16.875,7.39,34.7,16.2,3.55,50.9
1574,17.0,76.0,17.5781,6.63,26.5,22.1,3.82,48.6
1575,21.0,78.0,17.3438,7.25,25.1,22.9,4.2,48.0
1576,20.0,89.0,17.9297,6.63,14.4,12.9,2.29,27.3
1577,15.0,65.0,17.6367,7.85,17.0,20.2,2.78,37.2
1578,10.0,76.0,18.3691,7.06,16.1,23.4,3.0,39.5
1579,8.0,84.0,18.457,5.99,22.3,25.2,3.0,47.5
1580,8.0,71.0,19.834,6.32,36.0,17.7,3.58,53.8
1581,10.0,77.0,18.5742,8.56,33.6,17.5,4.65,51.0
1582,7.0,58.0,19.4531,3.21,29.7,12.6,1.61,42.3
1583,18.0,51.0,19.9512,9.81,37.3,12.8,4.82,50.1
1584,16.0,83.0,14.2969,6.35,25.5,9.5,2.54,35.0
1585,9.0,82.0,14.3555,4.34,51.7,17.3,3.39,69.0
1586,7.0,67.0,14.1211,5.62,21.8,16.3,2.01,38.1
1587,7.0,63.0,13.5352,6.74,18.9,9.2,2.05,28.1
1588,13.102426402020065,63.0,14.4434,6.6,29.5,7.6,2.09,37.1
1589,13.0,67.0,14.502,6.84,24.5,18.3,3.41,42.8
1590,8.943714746933885,67.0,14.9414,4.86,23.0,11.6,1.73,34.6
1591,14.0,82.0,14.7656,4.6,20.9,13.4,2.2,34.3
1592,28.0,65.0,15.1172,7.47,25.5,13.5,3.46,39.0
1593,20.0,72.0,15.293,5.52,22.5,17.0,2.51,39.5
1594,31.0,61.0,15.4395,8.72,36.4,15.2,4.68,51.7
1595,18.0,53.0,15.7324,6.51,14.2,15.8,2.24,30.0
1596,12.0,58.0,17.4023,7.61,25.4,18.2,3.55,43.6
1597,14.0,66.0,17.5781,7.85,18.3,20.6,3.29,38.9
1598,16.303905440597063,74.0,17.1387,7.1,19.4,19.6,3.0,39.0
1599,22.0,72.0,17.7539,8.98,3.4,16.3,1.69,19.7
1600,21.0,54.0,17.168,7.02,22.4,16.9,3.09,39.3
1601,10.0,80.0,15.0293,7.68,35.3,16.6,4.32,51.9
1602,19.0,77.0,15.7031,7.68,16.5,18.2,3.23,34.7
1603,19.0,73.0,14.9707,8.65,34.5,15.3,4.68,49.8
1604,7.0,55.0,15.0586,7.18,37.6,14.9,3.42,52.5
1605,7.406002347050261,47.0,18.3691,2.22,30.3,0.0,0.46,30.3
1606,8.0,60.0,16.0547,13.21,24.0,16.5,3.39,40.6
1607,10.0,71.0,16.4648,2.91,23.3,16.7,1.44,40.0
1608,8.0,91.0,14.7656,5.67,24.1,11.6,2.21,35.7
1609,12.880118402671414,89.0,15.1172,6.07,28.2,23.8,3.34,52.0
1610,9.0,47.0,16.4355,8.4,18.1,10.8,2.08,28.9
1611,11.196735790471052,60.0,16.7871,3.98,37.5,16.4,2.3,53.9
1612,4.0,48.0,16.4648,5.24,31.8,14.8,2.71,46.6
1613,9.0,66.0,15.2051,9.18,24.0,13.3,2.55,37.4
1614,10.0,70.0,16.2012,5.56,28.1,15.7,2.62,43.8
1615,15.0,62.97973396430804,16.6992,6.76,29.4,19.8,3.87,49.2
1616,12.0,60.05923597797297,17.3438,6.8,43.0,16.7,3.86,59.7
1617,13.0,64.59668813336538,16.9922,5.93,37.0,23.9,4.43,60.9
1618,9.583179994193166,71.0,15.9375,8.86,44.0,18.8,5.77,62.8
1619,6.0,73.0,16.6406,8.25,44.6,19.6,5.51,64.2
1620,8.0,74.0,16.5234,9.08,12.5,25.6,3.62,38.1
1621,12.0,65.0,16.7285,6.22,29.8,17.2,3.12,47.0
1622,8.664185935596507,81.0,16.1426,7.63,27.3,21.8,3.85,49.0
1623,10.89726091898062,85.0,16.3477,6.97,19.4,23.2,3.09,42.6
1624,23.0,63.0,17.3438,7.69,20.5,21.2,3.84,41.7
1625,11.0,63.0,17.168,5.96,37.1,15.1,3.39,52.2
1626,9.042542928507089,69.0,17.8125,5.8,28.9,23.4,3.17,52.3
1627,17.0,70.0,17.6953,7.52,29.7,21.3,4.54,51.0
1628,16.0,74.0,17.5781,7.11,20.5,15.3,2.83,35.8
1629,15.0,75.0,17.373,6.79,12.8,13.2,2.3,26.0
1630,6.0,66.0,17.168,5.02,25.4,20.0,2.56,45.4
1631,11.05308702878061,63.0,17.1973,6.5,42.1,24.3,4.51,66.4
1632,13.0,68.0,17.3438,7.82,26.2,20.9,4.08,47.2
1633,14.0,64.0,17.2266,8.27,33.7,17.6,4.84,51.3
1634,14.0,57.0,16.6406,6.6,29.4,19.7,3.57,49.1
1635,11.0,64.0,16.875,4.58,29.5,18.4,2.58,47.9
1636,9.0,77.0,16.4355,4.39,35.7,17.6,2.81,53.3
1637,9.107173780455796,84.0,17.3438,3.07,29.3,14.9,1.45,44.2
1638,20.0,79.0,17.8711,7.4,21.6,24.4,3.94,46.0
1639,10.0,83.0,17.9297,7.13,22.3,20.1,3.56,42.4
1640,18.943145070174715,89.0,17.6953,7.1,37.4,19.8,4.44,57.2
1641,7.0,61.0,18.0176,5.77,29.0,19.2,2.96,48.3
1642,18.0,77.0,17.8711,6.65,36.3,14.5,3.85,50.9
1643,10.978702600568766,81.0,17.9883,4.3,19.5,19.3,1.75,38.8
1644,14.0,67.26521743588576,18.252,8.06,30.1,15.9,4.02,45.9
1645,9.0,70.01918765759221,18.9844,8.41,26.2,24.6,4.63,50.8
1646,12.0,66.0,14.6484,7.1,11.9,11.9,1.58,23.8
1647,10.0,76.0,14.707,6.55,31.1,14.1,3.24,45.3
1648,12.0,79.0,14.0039,5.3,20.8,15.9,2.17,36.8
1649,12.0,84.0,13.915999999999999,5.45,20.9,20.4,2.43,41.3
1650,14.0,90.0,14.0332,5.36,30.1,16.8,2.79,47.0
1651,12.0,91.0,14.1797,5.54,25.6,19.5,2.87,45.1
1652,13.0,86.0,13.6816,5.44,26.2,15.2,2.61,41.4
1653,18.0,51.0,15.6445,11.46,27.3,18.3,2.64,45.7
1654,22.0,61.0,15.0586,5.6,34.5,22.9,3.93,57.4
1655,16.0,63.0,15.293,5.45,30.7,19.9,3.15,50.6
1656,20.0,76.0,14.8828,6.01,28.3,18.0,3.21,46.3
1657,24.0,61.0,15.0586,7.29,31.7,15.4,3.15,47.1
1658,27.835421215649106,72.0,15.2637,6.46,19.9,13.0,2.46,32.9
1659,21.0,65.29611594745427,17.4023,6.6,18.9,18.9,2.84,37.9
1660,14.0,32.0,15.5859,10.53,36.5,22.2,5.21,58.7
1661,17.0,53.0,15.8496,8.63,20.6,15.7,3.7,36.2
1662,29.0,54.0,15.2051,9.07,28.7,15.1,4.36,43.8
1663,5.0,49.0,15.3516,5.21,24.5,16.3,2.25,40.8
1664,13.0,66.0,15.3516,7.34,34.5,17.8,4.7,52.3
1665,13.0,51.0,15.5859,7.87,28.1,16.7,3.06,44.7
1666,11.0,41.0,15.8789,6.52,21.8,11.4,3.03,33.2
1667,15.713308555457317,74.0,16.3477,7.81,20.3,20.1,3.38,40.4
1668,8.8708194093252,82.0,15.3516,3.25,17.9,22.6,1.38,40.6
1669,10.0,57.0,15.293,9.43,41.8,15.9,4.89,57.7
1670,10.0,65.0,14.6191,7.14,34.0,18.7,4.0,52.8
1671,11.0,69.0,14.8828,6.71,28.2,14.3,3.06,42.6
1672,10.0,57.0,16.1719,7.19,15.4,15.4,2.36,30.8
1673,2.0,47.0,17.959,3.85,5.9,0.0,0.13,5.9
1674,8.0,68.81561888725577,17.1094,6.5,37.6,26.4,4.55,64.0
1675,21.0,56.46741629555171,17.3438,7.1,35.4,18.7,3.93,54.1
1676,12.0,63.79302786433729,16.1719,7.13,17.1,14.7,2.59,31.8
1677,14.0,66.25371542579836,15.8789,8.89,23.3,13.4,3.67,36.7
1678,11.0,73.0,15.1172,7.52,22.8,18.0,3.4,40.9
1679,11.0,78.0,16.2305,8.78,27.1,21.2,4.61,48.3
1680,13.0,65.0,16.7285,6.99,23.5,20.7,3.39,44.2
1681,10.0,64.0,16.4648,4.41,22.2,25.1,2.32,47.3
1682,14.0,49.0,16.4062,9.54,28.4,20.4,5.39,48.8
1683,10.0,62.0,16.2891,5.43,20.9,21.8,2.63,42.7
1684,15.0,56.0,16.1133,7.11,32.0,14.1,3.17,46.1
1685,16.0,60.0,16.4062,8.51,30.8,18.0,4.61,48.8
1686,20.754799909198738,69.54902414499185,17.5488,9.08,40.8,22.5,6.22,63.2
1687,12.0,63.91807294890776,17.8711,8.39,32.5,20.5,4.11,53.0
1688,16.30038995734469,47.0,16.9922,8.64,38.5,18.2,5.24,56.6
1689,9.0,60.0,17.168,6.54,39.5,21.0,4.67,60.4
1690,13.0,66.0,16.8164,5.26,28.3,18.2,2.76,46.5
1691,12.0,60.0,17.168,8.87,29.6,16.7,4.57,46.3
1692,4.0,59.0,17.1094,5.27,38.0,14.1,2.88,52.1
1693,15.0,69.0,17.168,7.07,20.3,28.4,4.06,48.7
1694,17.0,64.9657268289932,17.5195,7.15,31.3,24.1,4.72,55.4
1695,14.0,68.51372550487957,17.8125,6.76,18.3,21.8,3.0,40.1
1696,24.0,65.99597942779823,17.6074,7.53,34.8,20.6,5.0,55.4
1697,11.0,59.0,17.5195,6.61,21.7,18.5,3.0,40.2
1698,16.0,68.67984166499645,17.6953,8.59,24.4,20.1,4.18,44.5
1699,15.0,61.0,13.9453,6.78,34.5,15.8,3.89,50.3
1700,8.0,65.0,13.418,3.91,19.9,10.9,1.33,30.8
1701,10.0,71.0,14.4727,5.49,36.6,17.1,3.21,53.7
1702,10.750786556421815,68.0,14.0039,5.2,35.8,23.9,3.3,59.7
1703,10.0,74.0,14.6484,5.2,23.6,11.6,2.01,35.2
1704,14.0,52.0,14.2969,7.32,42.2,19.7,5.13,61.9
1705,10.0,61.0,14.2383,7.37,39.3,17.0,4.5,56.4
1706,28.0,69.0,15.5273,7.41,19.7,21.6,3.67,41.2
1707,9.096318301743096,79.0,15.5273,1.19,0.0,21.1,0.27,21.1
1708,17.0,47.0,14.5312,4.3,29.8,15.9,2.38,45.7
1709,20.0,34.0,14.7656,5.12,33.6,18.1,3.14,51.6
1710,14.0,47.0,15.1758,5.77,29.9,17.8,3.13,47.7
1711,12.420852620391415,80.0,17.3438,8.76,33.5,18.8,4.81,52.3
1712,15.0,82.0,17.2852,7.09,29.3,15.7,4.08,45.0
1713,15.255840000990517,85.0,17.5195,7.9,30.8,19.0,4.19,49.8
1714,8.855081548161216,53.0,15.5273,7.35,43.6,24.9,5.15,68.5
1715,8.0,63.0,15.2344,6.38,32.5,11.2,3.64,43.7
1716,16.0,55.0,14.1797,8.84,35.1,16.9,4.41,52.0
1717,18.0,68.0,15.0586,8.47,33.4,16.1,4.92,49.5
1718,13.0,79.0,14.8828,7.43,34.2,17.8,4.35,52.0
1719,16.179775554355423,60.0,15.4395,8.64,42.6,20.4,5.13,63.0
1720,10.633008545259308,47.0,15.3516,3.38,43.6,22.9,0.93,66.4
1721,9.110225670695655,47.0,15.7031,6.2,39.3,16.9,3.63,56.2
1722,12.0,57.0,15.3516,7.48,34.1,7.7,3.36,41.8
1723,9.828611218243381,60.0,16.084,5.35,25.3,14.0,2.19,39.3
1724,14.0,60.0,14.3555,8.08,31.6,15.2,4.13,46.7
1725,11.0,62.0,15.4395,6.47,26.3,24.3,3.66,50.6
1726,14.0,63.85856055787173,16.4062,6.16,33.6,19.3,3.68,52.9
1727,13.0,72.0,16.1719,6.2,16.5,25.0,2.84,41.5
1728,11.0,72.0,16.875,6.52,39.0,24.6,4.47,63.7
1729,11.0,84.0,16.875,7.14,31.2,20.7,4.06,52.0
1730,20.0,57.0,16.9336,10.44,35.5,18.3,6.35,53.8
1731,10.0,70.26625204644562,18.1641,8.69,37.3,16.4,4.88,53.7
1732,10.988289192307,69.0423436578753,18.3398,7.07,32.4,18.0,3.72,50.4
1733,14.0,73.0,14.5898,5.96,39.2,14.5,3.71,53.6
1734,8.0,62.0,14.1797,5.8,40.4,17.8,2.94,58.2
1735,14.0,63.0,14.707,6.91,36.9,22.3,4.59,59.2
1736,11.0,74.0,14.0625,4.32,39.0,19.2,2.85,58.2
1737,8.0,71.0,15.5273,5.23,13.7,3.9,1.08,17.6
1738,24.0,25.0,16.9922,9.01,21.2,10.6,4.29,31.8
1739,12.0,24.0,14.5605,6.67,40.8,9.8,3.25,50.6
1740,38.0,59.81057118603482,14.4434,8.45,18.6,13.2,3.35,31.8
1741,28.0,56.70259132982369,14.4727,8.02,14.5,15.9,3.34,30.4
1742,10.0,33.0,15.0586,2.56,20.1,12.2,1.11,32.4
1743,23.0,59.0,14.7656,11.2,23.8,14.6,3.24,38.4
1744,9.0,58.0,15.6445,1.97,27.8,13.9,1.05,41.7
1745,30.0,73.0,15.0293,10.45,29.4,11.7,3.56,41.1
1746,20.0,60.00135988641495,14.3262,9.31,27.8,14.7,4.59,42.5
1747,15.0,60.659938129136265,14.1504,7.4,15.8,12.4,2.55,28.2
1748,13.0,64.69512214590796,14.1797,7.57,35.5,16.9,4.53,52.3
1749,22.0,66.0,14.707,7.94,20.0,11.1,3.0,31.1
1750,9.0,53.0,14.1211,8.4,27.6,19.4,3.54,47.0
1751,17.0,64.38095926766019,16.3477,6.48,29.3,20.1,3.63,49.4
1752,10.991830865484332,61.892285046864,16.084,4.27,21.1,21.1,1.92,42.3
1753,10.0,53.81683150416963,16.6992,10.79,38.8,20.8,5.47,59.7
1754,21.0,50.0,16.7578,10.06,24.1,19.8,4.88,43.9
1755,9.0,48.0,16.4941,6.1,40.2,20.5,3.94,60.6
1756,11.301162663583654,67.0933118107935,15.7617,4.79,34.6,21.9,2.89,56.6
1757,6.0,70.23961951773899,16.4062,7.32,32.3,22.5,4.23,54.8
1758,11.285669197359134,70.43867511558244,16.3477,5.45,40.8,26.0,3.83,66.7
1759,18.0,69.0,16.2598,7.53,30.0,17.3,3.93,47.3
1760,8.0,70.0,16.1426,4.94,29.0,26.6,2.93,55.6
1761,9.0,68.930171714766,18.1934,7.78,43.4,16.2,4.89,59.6
1762,11.749221126977986,85.0,18.3984,8.03,46.1,21.3,5.66,67.5
1763,8.0,87.0,18.7793,7.24,29.4,21.4,3.97,50.8
1764,9.0,89.0,18.3398,8.26,38.8,20.3,5.18,59.1
1765,8.0,92.0,18.3984,8.34,38.6,19.0,5.06,57.6
1766,9.310352361212075,93.0,18.75,8.06,40.3,20.5,5.07,60.9
1767,8.0,61.0,19.248,8.64,39.4,20.5,5.5,59.8
1768,17.0,39.0,14.1211,8.73,39.8,17.3,4.42,57.1
1769,11.0,33.0,14.7656,8.26,36.5,8.5,3.6,44.9
1770,10.0,40.0,14.7656,5.67,31.6,7.0,1.94,38.6
1771,13.0,52.0,15.498,4.93,18.8,17.2,2.35,36.0
1772,15.496775149181403,52.0,14.4727,5.98,28.9,25.8,2.91,54.7
1773,15.0,51.0,15.5859,6.8,23.0,26.2,2.99,49.2
1774,15.0,49.0,14.5898,5.52,31.5,25.5,2.86,57.1
1775,27.0,58.0,15.3223,10.04,25.4,14.6,4.79,40.0
1776,27.0,71.0,15.2344,5.77,24.0,17.4,3.16,41.4
1777,15.0,60.0,15.2637,4.85,24.9,17.4,2.38,42.3
1778,31.0,52.0,15.1758,7.38,24.9,12.6,4.02,37.5
1779,10.0,66.76119052926812,15.293,6.6,39.8,19.3,4.32,59.1
1780,9.695982080917908,64.67601937874615,16.2012,5.36,32.4,16.7,2.73,49.1
1781,6.0,63.8537817277033,16.3477,5.24,30.5,14.7,2.49,45.2
1782,14.0,59.298189298389524,16.4062,8.53,29.2,26.4,4.59,55.6
1783,5.0,65.06734439462174,15.3516,5.32,35.1,18.6,3.17,53.7
1784,13.0,66.99460113702918,15.4688,7.07,27.7,21.4,3.99,49.1
1785,10.0,66.02791220794786,15.7031,7.12,40.2,13.3,4.1,53.5
1786,8.0,69.7429321515836,16.3477,6.45,25.1,26.9,3.61,52.0
1787,12.0,58.1726008821115,17.3438,8.37,26.0,18.6,3.7,44.6
1788,11.0,69.22271560091724,17.4023,7.36,31.1,23.3,4.65,54.4
1789,20.0,62.18530577889606,17.2852,7.87,12.4,15.9,2.85,28.2
1790,17.0,82.0,17.3438,7.26,24.7,13.4,3.21,38.1
1791,7.0,69.0,19.1016,8.06,35.5,16.5,4.41,52.0
1792,9.0,82.0,19.3945,5.42,26.4,16.5,2.52,42.9
1793,9.49785791437504,70.0,18.5156,8.69,39.0,20.5,5.34,59.5
1794,6.0,52.0,18.2227,8.08,32.2,23.3,4.65,55.5
1795,8.0,72.0,18.1641,10.59,43.5,13.5,5.03,57.0
1796,10.0,75.0,17.9883,6.73,38.9,20.0,4.33,58.9
1797,9.0,82.0,18.1641,7.72,41.0,17.5,4.78,58.5
1798,24.0,43.0,14.707,8.67,30.8,19.5,4.2,50.4
1799,14.0,44.0,15.0293,7.73,39.5,19.6,5.49,59.1
1800,12.0,53.0,15.1172,6.02,41.5,17.1,3.84,58.5
1801,13.0,62.0,14.7656,6.42,27.0,18.9,2.62,45.9
1802,13.0,60.0,16.1719,5.89,32.5,21.5,3.09,54.0
1803,13.0,50.0,15.5859,8.37,20.4,18.0,3.11,38.4
1804,14.0,46.0,16.4648,5.47,27.2,20.9,3.08,48.1
1805,10.0,64.04016488404525,15.1758,7.35,38.1,15.7,4.36,53.8
1806,14.0,79.0,15.0,7.41,33.9,19.9,4.52,53.8
1807,14.0,76.0,14.8828,8.87,34.3,24.5,5.84,58.8
1808,11.0,74.0,15.0586,7.03,37.5,16.5,4.19,54.0
1809,20.0,54.79534743152886,16.2891,6.82,30.2,16.6,3.02,46.8
